media_name,id,indexed_date,language,media_url,publish_date,title,url
bbc,633482eeaab6e3696c05d74edfa0e072f9607527b5171d6db159931d009a0bc3,2024-02-17T16:13:17Z,en,bbc.co.uk,2023-11-04,Pro-Palestinian protesters occupy Edinburgh station,https://www.bbc.co.uk/news/uk-scotland-edinburgh-east-fife-67320630?at_medium=RSS&at_campaign=KARANGA
bbc,8c975b6dfc7a5690bdf331dfbeb65e270df501c62c202c0e74612e21d9488f85,2024-03-10T01:08:08Z,en,bbc.co.uk,2024-03-08,David Cameron urges Israel to fix Gaza aid shortages,https://www.bbc.co.uk/news/uk-politics-68514888
bbc,b9fb25fbc2a530dde36126d26f10f8f27b59f2f54ff6b91fd3d6290c2f3bc464,2024-02-19T07:16:31Z,en,bbc.co.uk,2023-10-12,UN says Gaza situaion dire as Israeli bombardment continues,http://www.bbc.co.uk/programmes/w172z09nb6djwth
bbc,0aca1e6ed8be5c5e6c79fab136e01306529bd1a5ac1f63ecd447d30a0309103b,2024-05-01T23:30:15Z,en,bbc.co.uk,2024-05-01,US university Gaza protests intensify,https://www.bbc.co.uk/programmes/w172zb8v0rd0m1c
bbc,4a01309759719520484eb347fa7932d35ec636d78bb3a66ac7e2d24948ff5256,2024-05-08T15:34:45Z,en,bbc.co.uk,2024-05-08,Battles in east Rafah as Israel reopens key Kerem Shalom aid crossing,https://www.bbc.co.uk/news/world-middle-east-68975398
bbc,eb249a7784b4fbf37a0b9e21c914ac7cfe90017f53672a09ea2a8a800134a98b,2024-02-22T01:04:59Z,en,bbc.co.uk,2024-02-20,Israel-Gaza war: World Food Programme stops deliveries to northern Gaza,https://www.bbc.co.uk/news/world-middle-east-68349031
bbc,6d1f57e3e3b72cbe51a5f3f8ba70a0f5319ad1b25fac3cf322cf996b0082e231,2024-02-17T01:15:34Z,en,bbc.co.uk,2024-02-15,Israel-Gaza war: Rafah images show huge blast craters close to camps,https://www.bbc.co.uk/news/world-middle-east-68306915?at_medium=RSS&at_campaign=KARANGA
bbc,f915a6f08a1002cc7cdec0c25a914b2711d5fe81bab3591eb38f33932628abe6,2023-12-10T00:35:04Z,en,bbc.co.uk,2023-12-08,Refaat Alareer: Palestinians mourn writer killed in air strike,https://www.bbc.co.uk/news/world-middle-east-67656787?at_medium=RSS&at_campaign=KARANGA
bbc,bc8507c07c270e197626f5677d2c65ff42b06b96b516f4ea3b0f147cbbc8fb56,2024-04-02T04:17:03Z,en,bbc.co.uk,2024-03-29,Row as Home Manchester cancels Palestinian arts event,https://www.bbc.co.uk/news/uk-england-manchester-68693086
bbc,9100d9f9c738cf3fe7c766a2c1c9a2590c0d6aff2a9e448568f63f806be2747c,2023-12-03T01:10:09Z,en,bbc.co.uk,2023-12-01,Blinken warns Israel it must do more to protect civilians in Gaza,https://www.bbc.co.uk/programmes/p0gwzgx1
bbc,45270af80bc9ad440c4fe463a4a7517c908ff06283883992c1b61ef4ff9674be,2024-02-22T01:04:14Z,en,bbc.co.uk,2024-02-20,Prince William: 'Too many killed' in Israel-Gaza war,https://www.bbc.co.uk/news/uk-68343334?at_medium=RSS&at_campaign=KARANGA
bbc,5d978f139691ab2a3b40beadeabe93a2611ab92d175ec1f7b05bc91b9053a81a,2023-11-28T00:58:27Z,en,bbc.co.uk,2023-11-25,Gaza: Day Two of hostage releases amid temporary ceasefire,https://www.bbc.co.uk/programmes/w172z09rywgw43g
bbc,3a68431d5c2c12962e0079bd2a7551e3c7934eb013c4857b7262b6998fcd8e28,2024-02-19T13:38:56Z,en,bbc.co.uk,2023-10-09,President Joe Biden's foreign policy upended by Hamas attack,https://www.bbc.co.uk/news/world-us-canada-67061453?at_medium=RSS&at_campaign=KARANGA
bbc,3167440ed7a9b3d3957d2afea32348fe813049b319cb473ae91e3efb84a61141,2024-02-18T11:23:26Z,en,bbc.co.uk,2023-10-25,Newspaper headlines: UN criticises Israel and British cargo ship sinks,https://www.bbc.co.uk/news/blogs-the-papers-67212275?at_medium=RSS&at_campaign=KARANGA
bbc,4e7b60bcd1f57c5f89cbebfcffdc8388da0672458e426b38cb6af92e98806251,2024-04-23T10:42:21Z,en,bbc.co.uk,2024-04-22,Netanyahu vows to reject any US sanctions on Israeli military,https://www.bbc.co.uk/programmes/p0hs8kld
bbc,86ad8b07f3be96b2eb5d452e79b8a2550e4434263031774b34feedfcab30fddf,2024-02-19T00:24:22Z,en,bbc.co.uk,2023-10-17,Gaza Strip on 'edge of catastrophe' as Israeli siege intensifies,http://www.bbc.co.uk/programmes/p0gm1cg3
bbc,6903b369f9a19e8f74c068b83c21dd14f6bfb8550af3bee92846d99e09d8dc72,2024-08-04T19:25:07Z,en,bbc.com,2024-08-04,Gaza: Casualties after third Israeli strike on schools in a week,https://www.bbc.com/news/articles/c9x88jpw05lo
bbc,0585646127ec4c0d5a854ec2f7a8597c3027dc8a308b1bcf08a33ff7dd6c2f26,2024-02-14T00:41:37Z,en,bbc.co.uk,2024-02-12,"Protesters celebrated Hamas with paraglider images, prosecutors allege",https://www.bbc.co.uk/news/uk-england-london-68275185?at_medium=RSS&at_campaign=KARANGA
bbc,40f7b078d0c688ef127a7517fd8a2e683061c3bb19a9e93fb30580295dc05de8,2024-06-02T23:27:48Z,en,bbc.co.uk,2024-06-02,Israeli ministers threaten to quit government if Gaza peace deal agreed,https://www.bbc.co.uk/programmes/p0j1q6k0
bbc,b471ec5a1a5ae3a51f423c19ade1ea0321d22dfdbf14288d897c5b8edf44aaa6,2023-12-01T05:58:01Z,en,bbc.co.uk,2023-11-29,Two Palestinian boys killed during Israeli raid in West Bank,https://www.bbc.co.uk/news/world-middle-east-67572278?at_medium=RSS&at_campaign=KARANGA
bbc,fc60e5dc2fa8d84259f447c3dc4a686d25aef10ea559f40f26fc6d5e297b5d82,2024-02-28T01:38:28Z,en,bbc.co.uk,2024-02-26,Israel says it's making evacuation plans for Rafah,https://www.bbc.co.uk/programmes/p0hf5hkk
bbc,94f52aebcf58ce38029992cb2f3fa8846f88c354724247d0416bab4eb0bf7e6c,2024-02-19T07:45:29Z,en,bbc.co.uk,2023-10-12,FA 'tried to make best decision' on Israel Gaza,https://www.bbc.co.uk/sport/football/67085498?at_medium=RSS&at_campaign=KARANGA
bbc,3b9e707127e4eeb5510cec77449c5a907a5dae84cdb655d274954a0a616340d9,2024-02-19T09:11:02Z,en,bbc.co.uk,2023-10-12,Scotland's papers: Israeli invasion fears and pandemic talks 'snub',https://www.bbc.co.uk/news/uk-scotland-67085361?at_medium=RSS&at_campaign=KARANGA
bbc,21bf0ea01e954bbaaa0d3c18d78c805254fec8c69d8cc169dc4118ae2969ec14,2024-02-19T00:40:10Z,en,bbc.co.uk,2023-10-17,"In Gaza, wounded children with no surviving family",https://www.bbc.co.uk/news/world-middle-east-67121414?at_medium=RSS&at_campaign=KARANGA
bbc,0380ab95278abcd9a7b451c791ffb4b19acfb2d57fdb14d3e0e4dbb5088f38c4,2024-02-17T10:34:15Z,en,bbc.co.uk,2023-11-07,Rochdale family leave Gaza after 'absolutely harrowing month',https://www.bbc.co.uk/news/uk-england-manchester-67344043?at_medium=RSS&at_campaign=KARANGA
bbc,f90e49c10fc4ebc6f239972149c917cbda5f748a8ef37606ea9dfe573f982c45,2023-11-26T01:00:30Z,en,bbc.co.uk,2023-11-24,Gaza protest: Met Police leaflet warns against language that breaks law,https://www.bbc.co.uk/news/uk-67517410?at_medium=RSSat_campaign=KARANGA
bbc,3c8d2771e3dcaf498216eb6a7abe8970e2bad7873e43e0477b9b086588129231,2023-11-21T01:50:30Z,en,bbc.co.uk,2023-11-19,Israel says CCTV footage shows hostages were taken to Gaza hospital,https://www.bbc.co.uk/news/world-middle-east-67469591?at_medium=RSSat_campaign=KARANGA
